query,description,label
I want a lightweight laptop that is cheap.,"asus Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN753WS Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $1559.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook S14 Flip 2022 TN3402QA-LZ520WS Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $707.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V15 82QYA00MIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home) with celeron processor, 8GB RAM, integrated GPU, priced at $266.87, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $449.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell Vostro 3420 D552317WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $670.80, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $743.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Spectre x360 16-f2002TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $1750.79, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Spectre x360 2023 13.5-ef2033TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $1662.13, 13.5-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB SSD/ DOS) with celeron processor, 8GB RAM, integrated GPU, priced at $263.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"honor Honor MagicBook 15 BMH-WFQ9HN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $527.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Aspire 7 A715-75G Gaming Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $551.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Aspire 3 15 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $395.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Aspire 3 14 A314-36M Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $385.08, 14.0-inch display",1
I want a lightweight laptop that is cheap.,"acer Acer Predator Helios 16 NH.QJRSI.003 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph) with core i9 processor, 16GB RAM, dedicated GPU, priced at $2219.99, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Predator Helios 16 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $2999.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V14-IGL 82C40185PB Laptop (Celeron N4020/ 4GB/ 256GB SSD/ DOS) with celeron processor, 4GB RAM, integrated GPU, priced at $263.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V14 82KAA04QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS) with core i5 processor, 8GB RAM, integrated GPU, priced at $551.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo ThinkBook 15 G3 21A4A08WIH Laptop (AMD Ryzen 3 5300U/ 8 GB/ 512 GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $401.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V15 G2 82KDA022IH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $430.68, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Pro 15 OLED M3500QC-L1712WS Laptop (Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $954.00, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"fujitsu Fujitsu FMV MH 4ZR1K10326 Laptop (AMD Ryzen 7 5825U/ 16GB/ 512GB SSD/ Win11) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $677.93, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $518.28, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 15 B7M-072IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $527.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell XPS 9315 D560076WIN9S Laptop (12th Gen Core i5 / 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $1435.20, 13.0-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Aspire 3 A315-24P Laptop (Ryzen 3 7520U/ 8GB/ 256GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $335.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad 3 15ITL6 82H803DNIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $437.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 15 B7M-071IN Laptop (AMD Ryzen 5-7530U/ 16GB/ 512GB SSD/ Win11) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $587.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo Thinkpad E15 21E6S05A00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $551.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo Thinkpad E15 21E6S05G00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS) with core i5 processor, 8GB RAM, integrated GPU, priced at $791.99, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell Vostro 5620 M552319WIN9S Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1055.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo E41-55 82FJ00A0IH Laptop (AMD Ryzen 3 3250U/ 8GB/ 1TB HDD/ DOS) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $407.88, 14.0-inch display",1
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $609.42, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Pavilion 15s-fq5013nia Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $695.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo Thinkpad P16s 21BTS02000 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 4GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1755.25, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 247 G8 Laptop (AMD Ryzen 3 3500U/ 8GB/ 512GB SSD/Win11) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $394.68, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo ThinkBook 14 20VDA0V1IH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS) with core i3 processor, 8GB RAM, integrated GPU, priced at $522.00, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook 14 OLED 2023 M1405YA-KM541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $742.80, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Chromebook x360 13b-ca0006MU Laptop (MediaTek Kompanio 1200/ 8GB/ 256 GB SSD/ Chrome OS) with other processor, 8GB RAM, integrated GPU, priced at $474.61, 13.3-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Chromebook 15a-na0012TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS) with celeron processor, 4GB RAM, integrated GPU, priced at $251.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V14 82KAA08BIH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Dos) with core i3 processor, 8GB RAM, integrated GPU, priced at $371.88, 14.0-inch display",1
I want a lightweight laptop that is cheap.,"hp HP 255 G8 689T4PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $323.99, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V15 G3 82TTA01EIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS) with core i3 processor, 8GB RAM, integrated GPU, priced at $386.40, 15.6-inch display",1
I want a lightweight laptop that is cheap.,"asus Asus ROG Zephyrus M16 2023 GU604VZ-NM050WS Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 / 12GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $2999.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Go 14 2023 E1404FA-NK522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $539.64, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Go 14 2023 E1404FA-NK542WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $548.28, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo Thinkbook 15 21DJA0D9IH Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $719.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C7M-063IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $503.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 247 G8 796Z3PA Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ DOS) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $371.99, 14.0-inch display",1
I want a lightweight laptop that is cheap.,"acer Acer Nitro 5 AN515-58 UN.QFHSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $917.99, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C12M-440IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $455.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C12M-439IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $569.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Prestige 13 Evo A13M-063IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $1115.88, 13.3-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Sword 15 A12UDX-468IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $995.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Aspire 3 A315-24P NX.KDESI.003 Laptop (Ryzen 3 7520U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $359.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Go 14 2023 E1404FA-NK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $386.28, 14.0-inch display",1
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Pro 15 M6500QC-HN742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $827.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lg LG Gram 16T90Q-G.AH75A2 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1421.99, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Prestige 14 Evo B13M-279IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $1048.69, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 8GB RAM, dedicated GPU, priced at $827.99, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 15 B13M-289IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $607.09, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C13M-435IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $731.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus ROG Strix SCAR 16 2023 G634JZ-N4062WS Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $3359.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C13M-436IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $647.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C13M-437IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $491.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Spectre x360 14-ef0075TU Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1859.99, 13.5-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Flip 14 2023 TN3402YAB-LZ522WS Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $659.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Katana 15 B13VFK-296IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1439.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Zenbook 14 OLED 2023 UM3402YA-KM551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $935.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook 16 2023 M1605YA-MB551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $803.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook 16 2023 M1605YA-MB541WS Laptop (Ryzen 5 7530U / 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $719.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Nitro 5 AN515-47 NH.QL3SI.003 Gaming Laptop (AMD Ryzen 7 7735HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with ryzen 7 processor, 8GB RAM, dedicated GPU, priced at $906.00, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Pro 15 M6500QC-HN542WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $791.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Thin GF63 12VE-070IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/6GB Graphics) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1103.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Go 15 2023 E1504FA-NJ522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $539.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Zenbook 14 2023 UM3402YA-KP541WS Laptop (Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $815.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Chromebook 15a-na0008TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS) with celeron processor, 4GB RAM, integrated GPU, priced at $251.88, 15.6-inch display",1
I need a laptop for gaming bro no cap.,"tecno Tecno Megabook T1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $287.88, 15.6-inch display",0
I need a laptop for gaming bro no cap.,"tecno Tecno Megabook T1 Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $431.88, 15.6-inch display",0
I need a laptop for gaming bro no cap.,"hp HP Victus 15-fb0157AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 8GB RAM, dedicated GPU, priced at $613.20, 15.6-inch display",1
I need a laptop for gaming bro no cap.,"acer Acer Extensa EX214-53 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $479.88, 14.0-inch display",0
I need a laptop for gaming bro no cap.,"lenovo Lenovo V15 82KDA01BIH Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $342.96, 15.6-inch display",0
I need a laptop for gaming bro no cap.,"apple Apple MacBook Air 2020 MGND3HN Laptop (Apple M1/ 8GB/ 256GB SSD/ MacOS) with m1 processor, 8GB RAM, apple GPU, priced at $851.88, 13.3-inch display",1
I need a laptop for gaming bro no cap.,"infinix Infinix INBook Y2 Plus Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $419.88, 15.6-inch display",0
I need a laptop for gaming bro no cap.,"asus Asus TUF Gaming F15 FX506HF-HN024W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $599.88, 15.6-inch display",1
I need a laptop for gaming bro no cap.,"hp HP 15s-fq5007TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $443.88, 15.6-inch display",0
I need a laptop for gaming bro no cap.,"infinix Infinix Zerobook 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11 Home) with core i9 processor, 32GB RAM, integrated GPU, priced at $719.88, 15.6-inch display",0
I need a laptop for gaming bro no cap.,"dell Dell Inspiron 3520 D560896WIN9B Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $419.88, 15.6-inch display",0
I need a laptop for gaming bro no cap.,"samsung Samsung Galaxy Book2 Pro 13 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $779.88, 13.3-inch display",0
I need a laptop for gaming bro no cap.,"msi MSI Thin GF63 12UC-846IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graphics) with core i5 processor, 16GB RAM, dedicated GPU, priced at $635.88, 15.6-inch display",1
I need a laptop for gaming bro no cap.,"asus Asus Vivobook 16X 2022 M1603QA-MB711WS Laptop (Ryzen 7-5800H/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $688.68, 16.0-inch display",0
